,name,typ_0,typ_1,x,y
1612,Denný bar,bar,bar,21.231461,48.7193082
1613,Bowling bar,bar,bar,21.1683662,48.634161
1614,The Grapes,bar,bar,21.255909,48.7240565
1615,Castor Bar & Grill,bar,bar,21.2485726,48.7087044
1616,Marrakesh,bar,bar,21.258118,48.7190389
1617,U koňa,bar,bar,21.2197086,48.7264225
1618,Bakatu,bar,bar,21.2553702,48.7270582
1619,Views Shisha Lounge Bar,bar,bar,21.2583251,48.7211273
1620,Zlatý Dvor - Shisha & Coffee Bar,bar,bar,21.2619854,48.7179744
1621,NewChicago,bar,bar,21.2623979,48.7212914
1622,Bassano Coctail Bar,bar,bar,21.25096489734792,48.69651
1623,Lobby Bar,bar,bar,21.264525206489644,48.7180242
1624,ENCORE,bar,bar,21.255777340907088,48.725458
1896,Stars Club,pub,pub,21.2469821,48.7157882
1897,Jazz Club,pub,pub,21.2585685,48.723621
1898,,pub,pub,21.2893587,48.7292027
1899,Furčianska záhrada,pub,pub,21.2903241,48.7314617
1900,Arena bowling pub,pub,pub,21.271304,48.7552783
1901,Irish Pub Diesel,pub,pub,21.2554816,48.7244001
1902,,pub,pub,21.3019889,48.7340008
1903,Súdky,pub,pub,21.251843,48.7570758
1904,Gazdovský dvor,pub,pub,21.2533966,48.7568579
1905,Pláž - music pub,pub,pub,21.2881149,48.6939385
1906,U taťka,pub,pub,21.2893245,48.6903544
1907,Bowling Spot,pub,pub,21.2462201,48.7401129
1908,Košický Hostinec,pub,pub,21.2558919,48.7204742
1909,Madrid,pub,pub,21.2560559,48.7187052
1910,Maxiss,pub,pub,21.2615274,48.7176814
1911,Bufet pod vežou,pub,pub,21.2258668,48.7636708
1912,Vlek,pub,pub,21.2865999,48.6925768
1913,Marseille,pub,pub,21.2818896,48.6964335
1914,Krčma Merkúr,pub,pub,21.2433668,48.7308115
1915,Kembridž,pub,pub,21.2488472,48.7335243
1916,U Seburgiho,pub,pub,21.2560777,48.7236111
1917,Khoi Khoi,pub,pub,21.2535837,48.7203379
1918,Piváreň Čakáreň,pub,pub,21.260174,48.721158
1919,Corso cafe,pub,pub,21.2564279,48.7198235
1920,Staré časy,pub,pub,21.2567921,48.7188937
1921,The Beer House,pub,pub,21.2568765,48.7214457
1922,Dream Cafe,pub,pub,21.2557672,48.7200271
1923,Cosmopolitan,pub,pub,21.2595866,48.7217684
1924,Bernard,pub,pub,21.2568109,48.7198636
1925,Mestská pivnica,pub,pub,21.2532518,48.7181093
1926,U legionárov,pub,pub,21.2597072,48.7162389
1927,Ľudový hostinec,pub,pub,21.2464865,48.724785
1928,,pub,pub,21.2850969,48.7411279
1929,Lou lou nightclub,pub,pub,21.2541993,48.7216313
1930,Krčma Pod orechom,pub,pub,21.254539,48.7316842
1931,Fontána,pub,pub,21.2113621,48.7153871
1932,Pohostinstvo Pefo,pub,pub,21.3010192,48.7287262
1933,Panoráma,pub,pub,21.2647479,48.7558243
1934,Pub Fontána,pub,pub,21.2699728,48.7530835
1935,Lola bar,pub,pub,21.2541595,48.7399034
1936,Hostinec Corner,pub,pub,21.2574955,48.7085567
1937,Piváreň Kocka,pub,pub,21.2437013,48.7066049
1938,Metal,pub,pub,21.1710035,48.6332793
1939,Lucky caffee,pub,pub,21.2491275,48.7091821
1940,Hostinec Loky,pub,pub,21.24747,48.7126323
1941,Arena pub,pub,pub,21.2554946,48.7297339
1942,Hostinec Maxiss,pub,pub,21.2678295,48.7568833
1943,,pub,pub,21.2717986,48.7580207
1944,Bistro pod lesom,pub,pub,21.2715732,48.7596688
1945,Anička,pub,pub,21.251785,48.7433063
1946,Piváreň Garáž,pub,pub,21.25615,48.7326628
1947,U poľovníka,pub,pub,21.2595418,48.7227567
1948,U hoblika,pub,pub,21.2592957,48.7239989
1949,,pub,pub,21.2688374,48.7592964
1950,Pohostinstvo Beta,pub,pub,21.2537266,48.7351639
1951,Bajkal,pub,pub,21.2997964,48.6764883
1952,Bistro Avalon,pub,pub,21.2695344,48.7181255
1953,Denný bar,pub,pub,21.2490737,48.7347672
1954,Hostinec Čermeľ,pub,pub,21.244425,48.7394187
1955,Bistro Záhrada,pub,pub,21.2546356,48.7146242
1956,Gemerka,pub,pub,21.2142982,48.7171857
1957,Biliard Club,pub,pub,21.2104743,48.7167008
1958,Tipo,pub,pub,21.2336457,48.7036581
1959,Master pub,pub,pub,21.2384944,48.7185432
1960,Staromestská krčma,pub,pub,21.2546717,48.7226063
1961,U Lacka,pub,pub,21.25454,48.7234539
1962,,pub,pub,21.2465497,48.7253567
1963,Déjá Vu,pub,pub,21.2472436,48.7153963
1964,Primátor,pub,pub,21.2582546,48.718616
1965,Šport club,pub,pub,21.2505923,48.7254152
1966,Dolly Bar,pub,pub,21.2535911,48.7244182
1967,U Andyho,pub,pub,21.2539599,48.7203522
1968,College Cafe,pub,pub,21.2400714,48.7194428
1969,Hostinec Pivex,pub,pub,21.2124106,48.7105494
1970,Krčma Pod bankou,pub,pub,21.2578338,48.724872
1971,Hostinec Iskra,pub,pub,21.211621,48.7130401
1972,B Club,pub,pub,21.2618565,48.6850568
1973,Bistro,pub,pub,21.2614957,48.6819761
1974,Pohostinstvo Doma,pub,pub,21.231706,48.6992452
1975,Terasa pub,pub,pub,21.2305417,48.7108026
1976,Espresso Mihi,pub,pub,21.281561,48.7315479
1977,U Kozla,pub,pub,21.2889895,48.7351682
1978,Viktorka,pub,pub,21.2836879,48.738299
1979,Torysa pub,pub,pub,21.284525,48.733958
1980,U Býka,pub,pub,21.2889108,48.7350408
1981,Czechoslovak pub,pub,pub,21.2600665,48.7207322
1982,Bistro Jendrej,pub,pub,21.2652337,48.7143307
1983,Rebel Pub,pub,pub,21.2597546,48.7151581
1984,Starobrno pub,pub,pub,21.2429264,48.7126909
1985,,pub,pub,21.2581361,48.7277646
1986,Piváreň Rákoska,pub,pub,21.2585601,48.7286108
1987,Pod stromom,pub,pub,21.2607607,48.7309197
1988,Bistro Ranč,pub,pub,21.2614322,48.7326683
1989,A Klub,pub,pub,21.28463,48.7337426
1990,Šenkovna,pub,pub,21.2889865,48.7330974
1991,Club 21,pub,pub,21.2112634,48.7110896
1992,Post pub,pub,pub,21.2670815,48.7555057
1993,U Ďurka,pub,pub,21.2376383,48.7048327
1994,U kozla,pub,pub,21.2427139,48.7142674
1995,U zajaca,pub,pub,21.2427911,48.7142652
1996,White Horse Pub,pub,pub,21.2472596,48.7154675
1997,Ivka bar,pub,pub,21.2695325,48.6550048
1998,Paloma,pub,pub,21.2959015,48.6796447
1999,Alcatraz,pub,pub,21.3002299,48.6766302
2000,Hostinec u Tona,pub,pub,21.2759016,48.7435207
2001,Ural,pub,pub,21.2901367,48.6845123
2002,Šariš pub,pub,pub,21.2998893,48.6764141
2003,Denný bar Central,pub,pub,21.2052742,48.7742686
2004,Šport Pub,pub,pub,21.2410572,48.7150619
2005,Piváreň Troja,pub,pub,21.2418136,48.7148644
2006,U Ferča,pub,pub,21.305431,48.6728169
2007,Espresso Krásna,pub,pub,21.3056523,48.6719979
2008,Delta,pub,pub,21.2162733,48.7129823
2009,Naša Kozlovna,pub,pub,21.2596424,48.7183172
2010,Pars Shisha Bar,pub,pub,21.2560239,48.7197547
2011,Poľka - Rebel,pub,pub,21.1860549,48.7315667
2012,Plzeňská hospoda,pub,pub,21.251901,48.723339
2013,Bar U kočiša,pub,pub,21.2364824,48.7289924
2014,Koridor,pub,pub,21.2456124,48.726237
2015,Bar Luník,pub,pub,21.232251,48.7196322
2016,Pub u doktora,pub,pub,21.230567,48.7101874
2017,K4,pub,pub,21.2326248,48.7275543
2018,Magic Klub,pub,pub,21.2493934,48.7338084
2019,U Janka,pub,pub,21.2449086,48.7365199
2020,,pub,pub,21.2051117,48.7759934
2021,Poľovský dom,pub,pub,21.1923915,48.6654062
2022,Aries pub,pub,pub,21.2707219,48.6729692
2023,,pub,pub,21.2700081,48.6732856
2024,U Lacka,pub,pub,21.2607688,48.6765998
2025,Biela labuť,pub,pub,21.2811787,48.6931419
2026,Centrum Pub,pub,pub,21.2312947,48.7158176
2027,Hostinec u koňa,pub,pub,21.2609499,48.7008737
2028,Bistro Cafe Bar,pub,pub,21.2323882,48.7053765
2029,Piváreň Club Cassovia,pub,pub,21.2363877,48.7085196
2030,,pub,pub,21.2363854,48.7086847
2031,Bea bar,pub,pub,21.2650036,48.708504
2032,Včielka,pub,pub,21.3122809,48.672414
2033,V lese,pub,pub,21.205953,48.7205672
2034,Star pub,pub,pub,21.2533505,48.7567401
2035,,pub,pub,21.2570408,48.7582988
2036,Staromestská piváreň,pub,pub,21.255462,48.7250943
2037,Bistro AJ,pub,pub,21.2489014,48.7153331
2038,Red Nose Pub,pub,pub,21.255039,48.7250975
2039,Luxor,pub,pub,21.2579047,48.7234644
2040,Club 36,pub,pub,21.2583554,48.723375
2041,Bistro Pepi,pub,pub,21.2574139,48.7360495
2042,Reset Pub,pub,pub,21.2585224,48.7286825
2043,Venuša Bistro,pub,pub,21.1708496,48.633431
2044,,pub,pub,21.2616587,48.7235622
2045,Chata Hrešná,pub,pub,21.188254,48.7799838
2046,,pub,pub,21.2609476,48.7573912
2047,U Editky,pub,pub,21.2500631,48.7152987
2048,Piváreň u Dolnej brány,pub,pub,21.2593673,48.7188364
2049,Bufet Maša,pub,pub,21.1861724,48.7174172
2050,Piváreň Pražačka,pub,pub,21.2550437,48.715732
2051,Sklenár,pub,pub,21.2838824,48.7335198
2052,Riders pub,pub,pub,21.2628176,48.7063627
2053,Kozel Tank Pub,pub,pub,21.2389772,48.7124164
2054,Arcadia,pub,pub,21.2694137,48.7531847
2055,Hokejka,pub,pub,21.282474,48.6873073
2056,Vix,pub,pub,21.2955815,48.6798292
2057,Harley,pub,pub,21.2162983,48.7129116
2058,Hegi kozel,pub,pub,21.3223952,48.6669669
2059,White House,pub,pub,21.2504019,48.7586529
2060,V klub,pub,pub,21.2738439,48.7539926
2061,Budvarka,pub,pub,21.2568525,48.7215025
2062,,pub,pub,21.2965438,48.6712553
2063,Magic Bar,pub,pub,21.2661146,48.7229631
2064,,pub,pub,21.2812022,48.693526
2065,Krčma u Borky,pub,pub,21.3148928,48.6718619
2066,Stocholm,pub,pub,21.2587194,48.7270447
2067,Javorina Pub 21,pub,pub,21.1705186,48.6345559
2068,Žil verne,pub,pub,21.258454,48.718968
2069,Čierny Panter,pub,pub,21.255369,48.7204942
2070,Nord Club,pub,pub,21.246168,48.7405331
2071,Primator,pub,pub,21.23906230277777,48.71805705
2072,Hostinec Pod vežiakom,pub,pub,21.27819866090184,48.74011495
2073,Sheriff pub,pub,pub,21.23354127204773,48.6970599
2074,Hostinec Splav,pub,pub,21.291491944827595,48.68717085
2075,Bungalow,pub,pub,21.25651047129104,48.7421157
2076,Loky Pub,pub,pub,21.24493332294909,48.741973
2077,Ovečka,pub,pub,21.232339098731355,48.7490545
2078,Staničný Pivovar,pub,pub,21.26752144283784,48.722625
2079,Pilsner Urquell,pub,pub,21.264192112976225,48.71840295
1625,,fast_food,fast_food,21.1332152,48.767644
1626,Ryba,fast_food,fast_food,21.2626686,48.7042502
1627,Bistro,fast_food,fast_food,21.2439018,48.7311162
1628,,fast_food,fast_food,21.2440121,48.7316045
1629,,fast_food,fast_food,21.2452439,48.7340522
1630,FoodPlace,fast_food,fast_food,21.2606395,48.7153975
1631,,fast_food,fast_food,21.2057804,48.7890883
1632,,fast_food,fast_food,21.2022577,48.7862139
1633,Pizza Pizza,fast_food,fast_food,21.2703322,48.7559873
1634,,fast_food,fast_food,21.237973,48.7215019
1635,Friends,fast_food,fast_food,21.2569045,48.7213776
1636,Džib Džab burger,fast_food,fast_food,21.2242787,48.7219122
1637,Bibiburger,fast_food,fast_food,21.2125607,48.7113469
1638,Pluto,fast_food,fast_food,21.2562067,48.7205486
1639,Grill corner,fast_food,fast_food,21.2433981,48.73057
1640,Stil Bufe Doner kebap,fast_food,fast_food,21.238211,48.7137424
1641,Bufet Jazero,fast_food,fast_food,21.2858453,48.6954381
1642,Potraviny a bufet,fast_food,fast_food,21.2558759,48.7070035
1643,Pizza Borsalino,fast_food,fast_food,21.2552649,48.7196024
1644,Pizzalino,fast_food,fast_food,21.2553346,48.7254738
1645,Tusi Pizza,fast_food,fast_food,21.2161188,48.7135517
1646,Big Pizza,fast_food,fast_food,21.257719,48.7220937
1647,EUR burger,fast_food,fast_food,21.2651147,48.708802
1648,Bufet Kamzík,fast_food,fast_food,21.2025367,48.7862171
1649,DinoGril,fast_food,fast_food,21.2076912,48.7893716
1650,Joker Pizza,fast_food,fast_food,21.2576583,48.7233815
1651,Kebab&Co.,fast_food,fast_food,21.2579156,48.7217691
1652,Tomi Fry,fast_food,fast_food,21.2558184,48.7231215
1653,ZAZZA pizza bistro,fast_food,fast_food,21.2618818,48.7213273
1654,Burrito,fast_food,fast_food,21.2586037,48.7187485
1655,,fast_food,fast_food,21.2616594,48.7236504
1656,,fast_food,fast_food,21.2025712,48.7804783
1657,,fast_food,fast_food,21.23846,48.7351914
1658,Lotus Bistro,fast_food,fast_food,21.2461008,48.7185314
1659,Bulli Kebab,fast_food,fast_food,21.2696666,48.753598
1660,,fast_food,fast_food,21.2066546,48.7210036
1661,,fast_food,fast_food,21.2439117,48.7065089
1662,Bistro Panda,fast_food,fast_food,21.2595187,48.7146113
1663,Stúpavska krčma,fast_food,fast_food,21.2794662,48.7258162
1664,,fast_food,fast_food,21.2377093,48.7614008
1665,Pepe Chicken,fast_food,fast_food,21.2391828,48.7144974
1666,Mr. Kebab,fast_food,fast_food,21.239162,48.714572
1667,Bongiorno,fast_food,fast_food,21.2391431,48.7146393
1668,,fast_food,fast_food,21.2480495,48.7005995
1669,Grange,fast_food,fast_food,21.2539253,48.7215077
1670,,fast_food,fast_food,21.2682765,48.7215586
1671,,fast_food,fast_food,21.268075,48.7218426
1672,Kebab House,fast_food,fast_food,21.2566683,48.7275319
1673,,fast_food,fast_food,21.2409248,48.7004996
1674,Tasty Park,fast_food,fast_food,21.2613322,48.7212571
1675,Big Burger,fast_food,fast_food,21.2686697,48.7189028
1676,Bufet Živánska Koliba,fast_food,fast_food,21.2088637,48.7437562
1677,,fast_food,fast_food,21.2432297,48.7320183
1678,,fast_food,fast_food,21.2058739,48.7890145
1679,Pizza Piadin,fast_food,fast_food,21.2386832,48.7217869
1680,Pizza Borsalino,fast_food,fast_food,21.2583473,48.7239972
1681,Robin Street Food,fast_food,fast_food,21.2572987,48.7261358
1682,Smile Street Food,fast_food,fast_food,21.2573849,48.7260891
1683,KEBAB - PIZZA - ART,fast_food,fast_food,21.2558956,48.7251713
1684,Mc Kebab,fast_food,fast_food,21.2655072,48.7412035
1685,Domáci Langoś Trdelík,fast_food,fast_food,21.26542,48.7412
1686,La Donuteria,fast_food,fast_food,21.2544235,48.7194276
1687,Pizza Bistro,fast_food,fast_food,21.2847846,48.6841708
1688,VIP bufet,fast_food,fast_food,21.2468969,48.7419445
1689,Bistro,fast_food,fast_food,21.2647396,48.7183399
1690,Mc. Rado,fast_food,fast_food,21.2480076,48.7341761
1691,Bistro Park,fast_food,fast_food,21.2620915,48.7243298
1692,Döner Kebab,fast_food,fast_food,21.2560378,48.7199808
1693,Košická Bagetka,fast_food,fast_food,21.2582171,48.7212864
1694,Hood Food,fast_food,fast_food,21.2579494,48.719626
1695,La Donuteria,fast_food,fast_food,21.2612368,48.7212369
1696,Bandy Food,fast_food,fast_food,21.2591709,48.7207435
1697,Bagetka,fast_food,fast_food,21.2375297,48.714629
1698,,fast_food,fast_food,21.2444442,48.697235
1699,,fast_food,fast_food,21.245907,48.6971022
1700,,fast_food,fast_food,21.2459476,48.6965463
1701,,fast_food,fast_food,21.2444992,48.6963728
1702,Food Kult,fast_food,fast_food,21.2548698,48.7145361
1703,XXL burger,fast_food,fast_food,21.2551897,48.7251407
1704,Jolly Burger,fast_food,fast_food,21.2561923,48.7246393
1705,McDonald's,fast_food,fast_food,21.26511588461752,48.71946845
1706,Nachal sa,fast_food,fast_food,21.254210248491,48.71612215
1707,Bufet Oceliareň 2,fast_food,fast_food,21.179312911502137,48.6121729
1708,Bufet OC 1,fast_food,fast_food,21.184508601326,48.613237100000006
1709,Bufet Koksovňa,fast_food,fast_food,21.198452768968263,48.610121250000006
1710,Galimar hot dog,fast_food,fast_food,21.248117015346374,48.7219865
1711,Beni burger,fast_food,fast_food,21.239163098579816,48.72743195
1712,Bufetko,fast_food,fast_food,21.24852715,48.7032186
1713,McDonald's,fast_food,fast_food,21.28618061060209,48.6839258
1714,Bufetik,fast_food,fast_food,21.29182305674182,48.6872726
1715,Burger Mestský park,fast_food,fast_food,21.263674442788467,48.722074250000006
1716,,fast_food,fast_food,21.25250752630585,48.7162757
1717,Regal Burger,fast_food,fast_food,21.238815400000004,48.6947655
1718,McDonald's,fast_food,fast_food,21.238714196265377,48.6946053
1719,Pluto,fast_food,fast_food,21.2387780402538,48.6945143
1720,Sunny Food,fast_food,fast_food,21.238869317697315,48.6944717
1721,top GRILL,fast_food,fast_food,21.238983606823844,48.69444055
1722,Green,fast_food,fast_food,21.239131476037528,48.6944124
1723,Mr. Kebab,fast_food,fast_food,21.239283842541653,48.69439315
1724,Subway,fast_food,fast_food,21.239275637192392,48.6947814
1725,UGO,fast_food,fast_food,21.239562562809915,48.69448335
1726,Bistro Express,fast_food,fast_food,21.268047928723405,48.722449
1727,Kebabizňa,fast_food,fast_food,21.251546405753224,48.6970383
1728,Vio Fresh Juice Bar,fast_food,fast_food,21.25156739454023,48.6968728
1729,AHA Cookies & Milkshakes,fast_food,fast_food,21.262861852027022,48.717685450000005
1730,UGO,fast_food,fast_food,21.263424412830684,48.717887950000005
1731,McDonald's,fast_food,fast_food,21.237393894438988,48.6997912
1732,Turkish Kebap,fast_food,fast_food,21.263104922382983,48.71794375
1733,Subway,fast_food,fast_food,21.263181950194728,48.7179665
1734,Sedliacky dvor,fast_food,fast_food,21.26325953171065,48.717989900000006
1735,Andiamo Express,fast_food,fast_food,21.26336324028697,48.7180203
1736,Andiamo Express,fast_food,fast_food,21.263455731204644,48.7180704
1737,Schnitzel,fast_food,fast_food,21.26349082389995,48.7180966
1738,Chick'in,fast_food,fast_food,21.26433700516552,48.718426
1739,Burger King,fast_food,fast_food,21.262726288856747,48.7178155
996,Furča,pharmacy,pharmacy,21.2821962,48.7396467
997,PLUS lekáreň,pharmacy,pharmacy,21.2662188,48.7227866
998,Lekáreň Toryská,pharmacy,pharmacy,21.2310336,48.7134631
999,Panax,pharmacy,pharmacy,21.2158823,48.7144402
1000,Dr. Max,pharmacy,pharmacy,21.2605124,48.7162953
1001,Benu,pharmacy,pharmacy,21.2588713,48.7168773
1002,Vaša Lekáreň,pharmacy,pharmacy,21.2463626,48.72761
1003,Čakanka,pharmacy,pharmacy,21.2464954,48.7252517
1004,PLUS lekáreň,pharmacy,pharmacy,21.2544573,48.7268626
1005,Jasmín,pharmacy,pharmacy,21.258453,48.727841
1006,PLUS lekáreň,pharmacy,pharmacy,21.2143157,48.7115621
1007,PLUS Lekáreň,pharmacy,pharmacy,21.2522924,48.7217967
1008,Zora,pharmacy,pharmacy,21.238393,48.7213978
1009,Zdravie,pharmacy,pharmacy,21.2585984,48.7235414
1010,PLUS lekáreň,pharmacy,pharmacy,21.2570483,48.7182733
1011,Alžbetina lekáreň,pharmacy,pharmacy,21.2571823,48.7207963
1012,Plus,pharmacy,pharmacy,21.2445914,48.705448
1013,PLUS lekáreň,pharmacy,pharmacy,21.2676753,48.7549617
1014,Adonai,pharmacy,pharmacy,21.2575903,48.7088822
1015,Arnica,pharmacy,pharmacy,21.2600627,48.7181265
1016,Svätej Terezky,pharmacy,pharmacy,21.2548311,48.7222281
1017,Aviona,pharmacy,pharmacy,21.2524797,48.7332276
1018,Dr. Max,pharmacy,pharmacy,21.2586503,48.7205705
1019,Lekáreň u Damiána,pharmacy,pharmacy,21.261722,48.7215677
1020,PLUS lekáreň,pharmacy,pharmacy,21.269009,48.7169908
1021,SyndiPharma,pharmacy,pharmacy,21.2382903,48.7221687
1022,Schneider,pharmacy,pharmacy,21.2378043,48.7215461
1023,Echinacea,pharmacy,pharmacy,21.2390542,48.721375
1024,PLUS lekáreň,pharmacy,pharmacy,21.2497652,48.7272573
1025,Benu,pharmacy,pharmacy,21.2383563,48.7144468
1026,Vaša Lekáreň,pharmacy,pharmacy,21.2046361,48.7091667
1027,Dr. Max,pharmacy,pharmacy,21.2372147,48.6997077
1028,Iskra,pharmacy,pharmacy,21.2116505,48.712952
1029,Art,pharmacy,pharmacy,21.2504634,48.7177469
1030,Dr. Max,pharmacy,pharmacy,21.2598563,48.72816
1031,PLUS lekáreň,pharmacy,pharmacy,21.283955,48.7338478
1032,Lingov,pharmacy,pharmacy,21.2887837,48.7330818
1033,Dr. Max,pharmacy,pharmacy,21.2430532,48.7309089
1034,Benu,pharmacy,pharmacy,21.2684974,48.75432
1035,Schneider,pharmacy,pharmacy,21.2670565,48.7559609
1036,Ave,pharmacy,pharmacy,21.2679052,48.7552014
1037,Medicas,pharmacy,pharmacy,21.2830718,48.6899419
1038,Apis,pharmacy,pharmacy,21.2900396,48.684236
1039,Živena,pharmacy,pharmacy,21.2518923,48.7330775
1040,Sanbuccus,pharmacy,pharmacy,21.2390106,48.7123137
1041,Dr. Max,pharmacy,pharmacy,21.2552458,48.7263796
1042,Lekáreň Juh,pharmacy,pharmacy,21.2575833,48.7069739
1043,Lekáreň Botica,pharmacy,pharmacy,21.2575115,48.7071225
1044,Lekáreň Zdravofarm,pharmacy,pharmacy,21.2572421,48.7236488
1045,Lekáreň VÚSCH,pharmacy,pharmacy,21.2405805,48.7209629
1046,Dr. Max,pharmacy,pharmacy,21.260303,48.7070809
1047,PLUS lekáreň,pharmacy,pharmacy,21.244585,48.707646
1048,Dr. Max,pharmacy,pharmacy,21.2132133,48.7154856
1049,Kamilka,pharmacy,pharmacy,21.2315056,48.7158907
1050,Benu,pharmacy,pharmacy,21.2327813,48.7105761
1051,Zelená lekáreň,pharmacy,pharmacy,21.2476719,48.7355895
1052,Dr. Max,pharmacy,pharmacy,21.2116905,48.7206248
1053,Adonis,pharmacy,pharmacy,21.2613514,48.6826174
1054,Pharmacopola,pharmacy,pharmacy,21.2458958,48.7452229
1055,Dr. Max,pharmacy,pharmacy,21.2503325,48.7339699
1056,Fialka,pharmacy,pharmacy,21.2837676,48.6902467
1057,Schneider,pharmacy,pharmacy,21.2362255,48.7087904
1058,Ivana,pharmacy,pharmacy,21.2822864,48.7395442
1059,Nad nemocnicou,pharmacy,pharmacy,21.2517791,48.707422
1060,PLUS lekáreň,pharmacy,pharmacy,21.2484813,48.7228064
1061,Dr. Max,pharmacy,pharmacy,21.2372686,48.7150407
1062,Schneider,pharmacy,pharmacy,21.2455722,48.7260442
1063,Schneider,pharmacy,pharmacy,21.2454717,48.7260549
1064,Vaša Lekáreň,pharmacy,pharmacy,21.1707186,48.6334238
1065,U Spasiteľa,pharmacy,pharmacy,21.2511887,48.7393786
1066,PLUS lekáreň,pharmacy,pharmacy,21.2659975,48.6858527
1067,Benu,pharmacy,pharmacy,21.2426948,48.7288675
1068,PLUS lekáreň,pharmacy,pharmacy,21.2460349,48.7184226
1069,Magnólia,pharmacy,pharmacy,21.2528196,48.719454
1070,Kamilka,pharmacy,pharmacy,21.253677,48.7349001
1071,Dr. Max,pharmacy,pharmacy,21.2849221,48.6841493
1072,Dr. Max,pharmacy,pharmacy,21.2676534,48.721317
1073,Dr. Max,pharmacy,pharmacy,21.2673896,48.7411409
1074,Schneider,pharmacy,pharmacy,21.2598109,48.7116056
1075,Schneider,pharmacy,pharmacy,21.2888834,48.6806528
1076,OrtoPro,pharmacy,pharmacy,21.2551962,48.7124834
1077,Dr. Max,pharmacy,pharmacy,21.2675808,48.7551348
1078,PLUS LEKÁREŇ,pharmacy,pharmacy,21.1917394,48.6245768
1079,Schneider,pharmacy,pharmacy,21.2646006,48.7180704
1080,Dr. Max,pharmacy,pharmacy,21.2162063,48.7144851
1081,Dr. Max,pharmacy,pharmacy,21.2562244,48.7176774
1082,Park Anička,pharmacy,pharmacy,21.2561961,48.7410156
1083,PLUS lekáreň,pharmacy,pharmacy,21.2995547,48.6764101
1084,Betula,pharmacy,pharmacy,21.2418216,48.7289259
1085,Jasmín,pharmacy,pharmacy,21.2581425,48.7236374
1086,Vaša Lekáreň,pharmacy,pharmacy,21.2519595,48.7273827
1087,Sever,pharmacy,pharmacy,21.2516469,48.73268
1088,PLUS LEKÁREŇ,pharmacy,pharmacy,21.1725687,48.6424546
1089,PLUS lekáreň,pharmacy,pharmacy,21.2101556,48.7163797
1090,Cassia,pharmacy,pharmacy,21.2527058,48.7228688
1091,Slnečnica,pharmacy,pharmacy,21.2517013,48.732791
1092,Vaša Lekáreň,pharmacy,pharmacy,21.2938562,48.726348
1093,Lekáreň pri Aréne,pharmacy,pharmacy,21.2496324,48.7158696
1094,Dr. Max,pharmacy,pharmacy,21.2312769,48.716091
1095,Benu,pharmacy,pharmacy,21.2317663,48.7184115
1096,Lekáreň Sandra,pharmacy,pharmacy,21.2455633,48.7086186
1097,PLUS lekáreň,pharmacy,pharmacy,21.2682352,48.7163283
1098,Vaša Lekáreň,pharmacy,pharmacy,21.1729296,48.6362387
1099,Vaša Lekáreň,pharmacy,pharmacy,21.2577371,48.7066722
1100,Vaša Lekáreň,pharmacy,pharmacy,21.2599982,48.7078687
1101,Vaša Lekáreň,pharmacy,pharmacy,21.2235872,48.7086387
1102,Vaša Lekáreň,pharmacy,pharmacy,21.230948,48.7137518
1103,Vaša Lekáreň,pharmacy,pharmacy,21.2378842,48.7226105
1104,Vaša Lekáreň,pharmacy,pharmacy,21.2600477,48.7282556
1105,Vaša Lekáreň,pharmacy,pharmacy,21.2364147,48.714579
1106,Dr. Max,pharmacy,pharmacy,21.2844286,48.6897034
1107,Miliana,pharmacy,pharmacy,21.24096170553216,48.72062525
1108,Dr. Max,pharmacy,pharmacy,21.23761573419356,48.69563075000001
1109,Apotheka,pharmacy,pharmacy,21.26754464007651,48.72292635
1110,Benu,pharmacy,pharmacy,21.250489058695656,48.6961649
1111,Dr. Max,pharmacy,pharmacy,21.262460314884763,48.7177549
1112,Benu,pharmacy,pharmacy,21.25658597947129,48.7256624
3180,PLUS Lekáreň,pharmacy,pharmacy,21.31903198004941,48.67138661110262
2428,Milk-Agro,convenience,convenience,21.2473096,48.7127026
2429,Potraviny MiniMix,convenience,convenience,21.2561528,48.7361223
2430,Diskont u hrocha,convenience,convenience,21.2616315,48.7177407
2431,Milk-Agro,convenience,convenience,21.2362086,48.71455
2432,Milk-Agro,convenience,convenience,21.2477044,48.7347503
2433,Milk-Agro,convenience,convenience,21.2505895,48.7363765
2434,Fresh,convenience,convenience,21.2439056,48.706713
2435,Milk-Agro,convenience,convenience,21.2491084,48.7184536
2436,Yopi Market,convenience,convenience,21.2325719,48.7054033
2437,,convenience,convenience,21.2404525,48.7122118
2438,Milk-Agro,convenience,convenience,21.2545894,48.7266241
2439,Kalimero,convenience,convenience,21.24654,48.7256199
2440,Diskont,convenience,convenience,21.2537905,48.7206265
2441,Biopotraviny,convenience,convenience,21.2599949,48.7199509
2442,,convenience,convenience,21.2133356,48.7104706
2443,,convenience,convenience,21.2475697,48.7130401
2444,,convenience,convenience,21.2099764,48.7144749
2445,Milk-Agro,convenience,convenience,21.2112061,48.7158707
2446,Fresh,convenience,convenience,21.2629955,48.6793864
2447,,convenience,convenience,21.2627652,48.6853169
2448,,convenience,convenience,21.2750093,48.7430903
2449,,convenience,convenience,21.2866503,48.7359078
2450,Milk-Agro,convenience,convenience,21.2814781,48.7316203
2451,Kométa,convenience,convenience,21.2863762,48.7342558
2452,,convenience,convenience,21.2869198,48.7363554
