ObjectId,pasport,sl_,elektricka,trolejbus,autobus,mestska_cast,zastavka_nazov,zastavka_smer,x,y
750,109,2,True,False,False,Košice - Staré Mesto,Nám. Maratónu mieru,smer Radnica Starého mesta,21.2534503936767,48.726821899414
751,109,3,False,False,True,Košice - Staré Mesto,Nám. Maratónu mieru,smer Národné nám.,21.2561302185058,48.7267913818359
752,109,4,False,False,True,Košice - Staré Mesto,Nám. Maratónu mieru,smer Žel. nemocnica,21.2558193206787,48.7266082763671
753,109,5,False,False,True,Košice - Staré Mesto,Nám. Maratónu mieru,smer Radnica Starého mesta,21.2556896209716,48.7274017333984
754,109,6,True,False,True,Košice - Staré Mesto,Nám. Maratónu mieru,smer Radnica Starého mesta - výluková,21.2532234191894,48.7276191711425
755,109,7,True,False,True,Košice - Staré Mesto,Nám. Maratónu mieru,smer Pol.sever- výluková (Hlavná ul.),21.2536392211914,48.7268486022949
756,109,8,True,False,False,Košice - Staré Mesto,Nám. Maratónu mieru,smer Radnica Starého mesta(Železničná  u,21.2533454895019,48.7279357910156
757,110,1,False,False,True,Košice - Košická Nová Ves,Košická Nová Ves,"smer K. N. Ves, cintorín",21.3014507293701,48.728271484375
758,110,2,False,False,True,Košice - Košická Nová Ves,Košická Nová Ves,konečná,21.3014507293701,48.728271484375
759,111,1,True,False,False,Košice - Juh,Rozvojová,"smer Železníky, križovatka",21.2535705566406,48.6942596435546
760,111,2,True,False,False,Košice - Juh,Rozvojová,smer Autocamping,21.2535190582275,48.6948013305664
761,111,3,False,False,True,Košice - Juh,Rozvojová,"smer Železníky, križovatka(výluková)",21.2535705566406,48.6942596435546
762,111,4,False,False,True,Košice - Juh,Rozvojová,smer Autocamping(výluková),21.2535190582275,48.6948013305664
763,112,1,False,False,True,Košice - Sídlisko Ťahanovce,Aténska,smer  Bruselská,21.2622203826904,48.7577896118164
764,112,2,False,False,True,Košice - Sídlisko Ťahanovce,Aténska,smer Madridská,21.2621307373046,48.7583084106445
765,113,1,True,False,False,Košice - Staré Mesto,Nám. osloboditeľov,smer od Astoria,21.2593402862548,48.7168006896972
766,113,2,True,False,False,Košice - Staré Mesto,Nám. osloboditeľov,smer od Senný trh,21.2588005065917,48.7166290283203
767,113,3,True,False,True,Košice - Juh,Nám. osloboditeľov,smer Astória,21.2609996795654,48.7160301208496
768,113,4,False,True,True,Košice - Juh,Nám. osloboditeľov,parčík 1 (smer Jakabov palác),21.2616996765136,48.7165718078613
769,113,5,False,True,True,Košice - Staré Mesto,Nám. osloboditeľov,Slovan 1 (smer Ružová)konečná,21.2611999511718,48.717430114746
770,113,6,False,False,True,Košice - Juh,Nám. osloboditeľov,parčík 2 (smer Prešovská),21.262279510498,48.7167892456054
771,113,7,False,True,True,Košice - Staré Mesto,Nám. osloboditeľov,Slovan 2 (smer Slovenská televízia),21.2606105804443,48.7172698974609
772,113,10,False,False,True,Košice - Staré Mesto,Nám. osloboditeľov,Bottova 2 (smer Senný trh),21.2621994018554,48.718448638916
773,113,11,False,True,True,Košice - Staré Mesto,Nám. osloboditeľov,Bottova 3 (smer Jakabov palác)),21.2623291015625,48.7182884216308
774,113,12,False,True,True,Košice - Staré Mesto,Nám. osloboditeľov,Bottova 1 (konečná),21.2623901367187,48.7183418273925
775,113,13,True,False,False,Košice - Staré Mesto,Nám. osloboditeľov,smer Senný trh,21.2611999511718,48.7173500061035
776,113,15,False,False,True,Košice - Staré Mesto,Nám. osloboditeľov,smer Krajský súd (výluková),21.2611999511718,48.717430114746
777,113,17,True,False,True,Košice - Staré Mesto,Nám. osloboditeľov,medzi pomníkmi,21.2579898834228,48.7208404541015
778,113,18,False,False,True,Košice - Juh,Nám. osloboditeľov,Štúrova (Dargov),21.2590999603271,48.7167282104492
779,114,1,False,False,True,Košice - Šaca,"Šaca, námestie",smer Kvetná,21.1722393035888,48.6339492797851
780,114,2,False,False,True,Košice - Šaca,"Šaca, námestie",smer Valcovne USS,21.1721305847167,48.6334381103515
781,114,3,False,False,True,Košice - Šaca,"Šaca, námestie",smer VA USS,21.1720905303955,48.6335983276367
782,115,1,False,True,True,Košice - Staré Mesto,Národné námestie,smer Tomášikova,21.2542991638183,48.7315483093261
783,115,2,False,True,True,Košice - Staré Mesto,Národné námestie,smer od Tomášikova,21.254150390625,48.7314414978027
784,115,3,False,False,True,Košice - Staré Mesto,Národné námestie,smer Poliklinika sever,21.2542991638183,48.7315483093261
785,116,1,False,False,True,Košice - Západ,"Považská, Nová nemocnica",smer Hlavná pošta,21.2397594451904,48.7206916809082
786,116,2,False,False,True,Košice - Západ,"Považská, Nová nemocnica",smer Nová nemocnica,21.2381896972656,48.7212409973144
787,117,1,False,False,True,Košice - Šaca,Nemocnica Šaca,smer Kvetná,21.1707191467285,48.6425285339355
788,117,2,False,False,True,Košice - Šaca,Nemocnica Šaca,konečná,21.1706295013427,48.6423187255859
789,119,1,False,False,True,Košice - Sever,Obchodná akadémia,smer Botanická záhrada,21.2391395568847,48.7312812805175
